printing l1
[Gene96_Down, Gene82_Down, Gene36_UP, Gene13_Down] : 30
[Breast Cancer, Gene81_UP, Gene54_UP, Gene88_Down] : 30
[Gene52_Down, Gene69_Down, Gene38_Down, Gene65_Down] : 31
[Gene67_UP, Gene32_Down, Gene1_UP, Gene70_Down] : 37
[Gene47_UP, Gene91_UP, Gene65_Down, Gene1_UP] : 30
[Gene28_Down, Gene41_Down, Gene24_Down, Gene88_Down] : 31
[Gene52_Down, Gene69_Down, Gene28_Down, Gene32_Down] : 31
[Gene28_Down, Gene47_UP, Gene1_UP, Gene70_Down] : 32
[Gene87_UP, Gene8_UP, Gene81_UP, Gene54_UP] : 31
[Gene87_UP, Gene52_Down, Gene69_Down, Gene88_Down] : 32
[Gene67_UP, Gene38_Down, Gene94_UP, Gene70_Down] : 32
[Gene47_UP, Gene91_UP, Gene1_UP, Gene94_UP] : 31
[Gene52_Down, Gene38_Down, Gene91_UP, Gene94_UP] : 31
[Gene58_Down, Gene91_UP, Gene32_Down, Gene94_UP] : 32
[Gene59_UP, Gene97_Down, Gene82_Down, Gene36_UP] : 30
[Gene28_Down, Gene38_Down, Gene91_UP, Gene2_Down] : 30
[Gene72_UP, Gene59_UP, Gene2_Down, Gene13_Down] : 31
[Gene10_Down, Gene38_Down, Gene32_Down, Gene65_Down] : 33
[Gene69_Down, Gene38_Down, Gene65_Down, Gene70_Down] : 30
[Gene67_UP, Gene38_Down, Gene58_Down, Gene1_UP] : 32
[Gene9_UP, Gene72_UP, Gene97_Down, Gene82_Down] : 30
[Gene10_Down, Gene91_UP, Gene32_Down, Gene70_Down] : 31
[Gene47_UP, Gene32_Down, Gene1_UP, Gene70_Down] : 31
[Gene72_UP, Gene59_UP, Gene68_Down, Gene1_UP] : 30
[Gene87_UP, Gene52_Down, Gene69_Down, Gene41_Down] : 32
[Gene38_Down, Gene58_Down, Gene1_UP, Gene94_UP] : 31
[Gene67_UP, Gene38_Down, Gene32_Down, Gene65_Down] : 33
[Gene47_UP, Gene38_Down, Gene91_UP, Gene48_UP] : 30
[Gene59_UP, Gene28_Down, Gene38_Down, Gene1_UP] : 30
[Gene41_Down, Gene24_Down, Gene8_UP, Gene81_UP] : 30
[Gene67_UP, Gene10_Down, Gene65_Down, Gene70_Down] : 32
[Gene6_UP, Gene28_Down, Gene47_UP, Gene88_Down] : 30
[Gene6_UP, Gene59_UP, Gene1_UP, Gene70_Down] : 31
[Gene72_UP, Gene59_UP, Gene91_UP, Gene13_Down] : 30
[Gene38_Down, Gene58_Down, Gene65_Down, Gene21_UP] : 30
[Gene6_UP, Gene47_UP, Gene10_Down, Gene58_Down] : 35
[Gene10_Down, Gene65_Down, Gene94_UP, Gene21_UP] : 32
[Gene87_UP, Gene6_UP, Gene28_Down, Gene91_UP] : 30
[Gene52_Down, Gene38_Down, Gene24_Down, Gene88_Down] : 30
[Gene52_Down, Gene28_Down, Gene38_Down, Gene32_Down] : 36
[Gene67_UP, Gene32_Down, Gene65_Down, Gene1_UP] : 34
[Gene52_Down, Gene6_UP, Gene28_Down, Gene32_Down] : 30
[Gene52_Down, Gene47_UP, Gene10_Down, Gene70_Down] : 30
[Gene52_Down, Gene41_Down, Gene2_Down, Gene88_Down] : 33
[Gene6_UP, Gene91_UP, Gene21_UP, Gene70_Down] : 32
[Gene59_UP, Gene79_Down, Gene96_Down, Gene97_Down] : 30
[Gene59_UP, Gene96_Down, Gene82_Down, Gene66_UP] : 30
[Gene10_Down, Gene91_UP, Gene1_UP, Gene65_Down] : 31
[Gene87_UP, Gene47_UP, Gene1_UP, Gene88_Down] : 30
[Gene58_Down, Gene91_UP, Gene94_UP, Gene70_Down] : 31
[Gene87_UP, Gene59_UP, Gene96_Down, Gene88_Down] : 32
[Gene67_UP, Gene38_Down, Gene58_Down, Gene91_UP] : 31
[Gene6_UP, Gene10_Down, Gene38_Down, Gene2_Down] : 30
[Gene28_Down, Gene10_Down, Gene2_Down, Gene94_UP] : 30
[Gene67_UP, Gene10_Down, Gene94_UP, Gene1_UP] : 32
[Gene52_Down, Gene38_Down, Gene82_Down, Gene65_Down] : 30
[Gene67_UP, Gene6_UP, Gene91_UP, Gene94_UP] : 30
[Gene6_UP, Gene67_UP, Gene65_Down, Gene70_Down] : 31
[Gene87_UP, Gene38_Down, Gene1_UP, Gene70_Down] : 30
[Gene67_UP, Gene6_UP, Gene38_Down, Gene65_Down] : 30
[Gene52_Down, Gene87_UP, Gene41_Down, Gene38_Down] : 33
[Gene10_Down, Gene38_Down, Gene32_Down, Gene1_UP] : 33
[Gene28_Down, Gene41_Down, Gene38_Down, Gene88_Down] : 33
[Gene6_UP, Gene67_UP, Gene38_Down, Gene32_Down] : 34
[Gene28_Down, Gene10_Down, Gene38_Down, Gene32_Down] : 31
[Gene6_UP, Gene10_Down, Gene58_Down, Gene65_Down] : 31
[Gene52_Down, Gene28_Down, Gene38_Down, Gene70_Down] : 32
[Gene52_Down, Gene10_Down, Gene38_Down, Gene88_Down] : 30
[Gene47_UP, Gene38_Down, Gene58_Down, Gene94_UP] : 31
[Gene6_UP, Gene10_Down, Gene32_Down, Gene21_UP] : 32
[Gene47_UP, Gene38_Down, Gene58_Down, Gene70_Down] : 33
[Gene38_Down, Gene1_UP, Gene65_Down, Gene70_Down] : 36
[Gene67_UP, Gene72_UP, Gene32_Down, Gene1_UP] : 31
[Gene67_UP, Gene38_Down, Gene32_Down, Gene1_UP] : 38
[Gene47_UP, Gene38_Down, Gene91_UP, Gene32_Down] : 35
[Gene67_UP, Gene10_Down, Gene91_UP, Gene94_UP] : 30
[Gene6_UP, Gene28_Down, Gene10_Down, Gene38_Down] : 30
[Gene38_Down, Gene82_Down, Gene1_UP, Gene70_Down] : 30
[Gene52_Down, Gene67_UP, Gene28_Down, Gene10_Down] : 31
[Gene6_UP, Gene58_Down, Gene94_UP, Gene70_Down] : 31
[Gene38_Down, Gene58_Down, Gene32_Down, Gene1_UP] : 33
[Gene47_UP, Gene10_Down, Gene91_UP, Gene65_Down] : 33
[Gene6_UP, Gene67_UP, Gene32_Down, Gene1_UP] : 35
[Gene28_Down, Gene47_UP, Gene41_Down, Gene2_Down] : 33
[Gene6_UP, Gene38_Down, Gene91_UP, Gene21_UP] : 31
[Gene52_Down, Gene28_Down, Gene47_UP, Gene88_Down] : 30
[Gene52_Down, Gene67_UP, Gene28_Down, Gene1_UP] : 31
[Gene6_UP, Gene10_Down, Gene58_Down, Gene32_Down] : 33
[Gene52_Down, Gene6_UP, Gene10_Down, Gene38_Down] : 31
[Gene72_UP, Gene96_Down, Gene44_Down, Gene97_Down] : 35
[Gene6_UP, Gene52_Down, Gene28_Down, Gene47_UP] : 30
[Gene52_Down, Gene67_UP, Gene38_Down, Gene70_Down] : 32
[Gene67_UP, Gene58_Down, Gene32_Down, Gene70_Down] : 32
[Gene6_UP, Gene67_UP, Gene32_Down, Gene94_UP] : 30
[Gene67_UP, Gene10_Down, Gene38_Down, Gene94_UP] : 33
[Gene10_Down, Gene1_UP, Gene65_Down, Gene94_UP] : 32
[Gene72_UP, Gene59_UP, Gene79_Down, Gene82_Down] : 30
[Gene47_UP, Gene21_UP, Gene65_Down, Gene1_UP] : 30
[Gene24_Down, Breast Cancer, Gene81_UP, Gene54_UP] : 31
[Gene28_Down, Gene47_UP, Gene91_UP, Gene2_Down] : 30
[Gene6_UP, Gene91_UP, Gene1_UP, Gene70_Down] : 32
[Gene72_UP, Gene96_Down, Gene82_Down, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene58_Down] : 33
[Gene72_UP, Gene96_Down, Gene82_Down, ALL] : 32
[Gene58_Down, Gene32_Down, Gene94_UP, Gene21_UP] : 31
[Gene67_UP, Gene59_UP, Gene91_UP, Gene1_UP] : 31
[Gene52_Down, Gene28_Down, Gene10_Down, Gene32_Down] : 30
[Gene32_Down, Gene65_Down, Gene1_UP, Gene70_Down] : 35
[Gene47_UP, Gene38_Down, Gene80_Down, Gene1_UP] : 30
[Gene52_Down, Gene69_Down, Gene28_Down, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene91_UP, Gene70_Down] : 34
[Gene47_UP, Gene94_UP, Gene21_UP, Gene70_Down] : 30
[Gene72_UP, Gene59_UP, Gene68_Down, Gene13_Down] : 32
[Gene69_Down, Gene38_Down, Gene32_Down, Gene65_Down] : 30
[Gene72_UP, Gene96_Down, ALL, Gene13_Down] : 31
[Gene6_UP, Gene67_UP, Gene91_UP, Gene65_Down] : 30
[Gene52_Down, Gene10_Down, Gene41_Down, Gene88_Down] : 31
[Gene28_Down, Gene38_Down, Gene58_Down, Gene70_Down] : 31
[Gene38_Down, Gene58_Down, Gene1_UP, Gene21_UP] : 30
[Gene52_Down, Gene28_Down, Gene38_Down, Gene99_UP] : 30
[Gene72_UP, Gene38_Down, Gene82_Down, Gene1_UP] : 30
[Gene67_UP, Gene38_Down, Gene58_Down, Gene65_Down] : 33
[Gene38_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 35
[Gene28_Down, Gene59_UP, Gene96_Down, Gene82_Down] : 31
[Gene59_UP, Gene96_Down, Gene97_Down, Gene13_Down] : 36
[Gene52_Down, Gene6_UP, Gene28_Down, Gene91_UP] : 30
[Gene59_UP, Gene96_Down, Gene36_UP, Gene13_Down] : 33
[Gene91_UP, Gene32_Down, Gene94_UP, Gene21_UP] : 32
[Gene38_Down, Gene91_UP, Gene1_UP, Gene70_Down] : 33
[Gene52_Down, Gene67_UP, Gene38_Down, Gene1_UP] : 32
[Gene67_UP, Gene58_Down, Gene32_Down, Gene1_UP] : 31
[Gene59_UP, Gene47_UP, Gene38_Down, Gene91_UP] : 30
[Gene67_UP, Gene59_UP, Gene32_Down, Gene70_Down] : 30
[Gene69_Down, Gene47_UP, Gene38_Down, Gene2_Down] : 30
[Gene10_Down, Gene38_Down, Gene91_UP, Gene70_Down] : 35
[Gene72_UP, Gene97_Down, Gene82_Down, ALL] : 32
[Gene6_UP, Gene28_Down, Gene10_Down, Gene47_UP] : 33
[Gene58_Down, Gene1_UP, Gene21_UP, Gene65_Down] : 30
[Gene6_UP, Gene28_Down, Gene91_UP, Gene70_Down] : 31
[Gene52_Down, Gene28_Down, Gene2_Down, Gene88_Down] : 30
[Gene87_UP, Gene52_Down, Gene28_Down, Gene41_Down] : 35
[Gene38_Down, Gene1_UP, Gene94_UP, Gene21_UP] : 32
[Gene10_Down, Gene47_UP, Gene65_Down, Gene21_UP] : 32
[Gene47_UP, Gene58_Down, Gene91_UP, Gene65_Down] : 30
[Gene6_UP, Gene10_Down, Gene32_Down, Gene94_UP] : 31
[Gene28_Down, Gene47_UP, Gene38_Down, Gene65_Down] : 30
[Gene47_UP, Gene38_Down, Gene32_Down, Gene21_UP] : 31
[Gene67_UP, Gene58_Down, Gene94_UP, Gene65_Down] : 30
[Gene6_UP, Gene58_Down, Gene65_Down, Gene1_UP] : 32
[Gene6_UP, Gene28_Down, Gene91_UP, Gene32_Down] : 31
[Gene47_UP, Gene91_UP, Gene32_Down, Gene21_UP] : 31
[Gene67_UP, Gene10_Down, Gene91_UP, Gene32_Down] : 32
[Gene47_UP, Gene38_Down, Gene99_UP, Gene2_Down] : 30
[Gene72_UP, Gene59_UP, Gene82_Down, Gene34_Down] : 30
[Gene69_Down, Gene10_Down, Gene41_Down, Gene32_Down] : 30
[Gene72_UP, Gene47_UP, Gene38_Down, Gene1_UP] : 32
[Gene72_UP, Gene32_Down, Gene65_Down, Gene70_Down] : 31
[Gene38_Down, Gene2_Down, Gene65_Down, Gene1_UP] : 32
[Gene80_Down, Gene24_Down, Gene81_UP, Gene88_Down] : 31
[Gene72_UP, Gene38_Down, Gene1_UP, Gene65_Down] : 30
[Gene10_Down, Gene58_Down, Gene91_UP, Gene70_Down] : 32
[Gene47_UP, Gene58_Down, Gene21_UP, Gene70_Down] : 31
[Gene28_Down, Gene10_Down, Gene47_UP, Gene41_Down] : 33
[Gene67_UP, Gene47_UP, Gene1_UP, Gene70_Down] : 33
[Gene52_Down, Gene6_UP, Gene41_Down, Gene38_Down] : 30
[Gene59_UP, Gene96_Down, Gene38_Down, Gene82_Down] : 30
[Gene52_Down, Gene47_UP, Gene38_Down, Gene70_Down] : 34
[Gene47_UP, Gene58_Down, Gene32_Down, Gene70_Down] : 31
[Gene58_Down, Gene91_UP, Gene1_UP, Gene21_UP] : 30
[Gene47_UP, Gene38_Down, Gene58_Down, Gene65_Down] : 31
[Gene41_Down, Gene38_Down, Gene1_UP, Gene88_Down] : 31
[Gene72_UP, Gene59_UP, Gene38_Down, Gene91_UP] : 32
[Gene6_UP, Gene47_UP, Gene58_Down, Gene94_UP] : 31
[Gene47_UP, Gene38_Down, Gene2_Down, Gene70_Down] : 31
[Gene59_UP, Gene96_Down, Gene82_Down, ALL] : 33
[Gene6_UP, Gene59_UP, Gene96_Down, Gene13_Down] : 31
[Gene59_UP, Gene44_Down, ALL, Gene13_Down] : 31
[Gene85_Down, Gene72_UP, Gene59_UP, Gene96_Down] : 30
[Gene69_Down, Gene28_Down, Gene38_Down, Gene2_Down] : 32
[Gene6_UP, Gene58_Down, Gene1_UP, Gene70_Down] : 32
[Gene6_UP, Gene10_Down, Gene38_Down, Gene21_UP] : 30
[Gene59_UP, Gene96_Down, Gene44_Down, ALL] : 31
[Gene6_UP, Gene91_UP, Gene65_Down, Gene70_Down] : 31
[Gene47_UP, Gene38_Down, Gene91_UP, Gene2_Down] : 32
[Gene87_UP, Gene28_Down, Gene38_Down, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene1_UP, Gene94_UP] : 33
[Gene72_UP, Gene59_UP, Gene96_Down, Gene70_Down] : 31
[Gene80_Down, Breast Cancer, Gene8_UP, Gene54_UP] : 30
printing l5
[Gene47_UP, Gene10_Down, Gene58_Down, Gene21_UP, Gene70_Down] : 30
[Gene38_Down, Gene58_Down, Gene32_Down, Gene65_Down, Gene70_Down] : 32
[Gene72_UP, Gene44_Down, Gene97_Down, Gene82_Down, Gene13_Down] : 35
[Gene6_UP, Gene10_Down, Gene58_Down, Gene91_UP, Gene32_Down] : 30
[Gene10_Down, Gene47_UP, Gene21_UP, Gene94_UP, Gene65_Down] : 30
[Gene6_UP, Gene72_UP, Gene59_UP, Gene82_Down, Gene13_Down] : 31
[Gene6_UP, Gene47_UP, Gene38_Down, Gene94_UP, Gene70_Down] : 30
[Gene59_UP, Gene96_Down, Gene44_Down, Gene97_Down, Gene13_Down] : 32
[Gene47_UP, Gene58_Down, Gene32_Down, Gene94_UP, Gene21_UP] : 30
[Gene80_Down, Breast Cancer, Gene81_UP, Gene54_UP, Gene88_Down] : 30
[Gene52_Down, Gene87_UP, Gene28_Down, Gene41_Down, Gene88_Down] : 30
[Gene47_UP, Gene10_Down, Gene38_Down, Gene65_Down, Gene94_UP] : 31
[Gene6_UP, Gene47_UP, Gene10_Down, Gene32_Down, Gene21_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene94_UP, Gene21_UP] : 32
[Gene47_UP, Gene10_Down, Gene38_Down, Gene32_Down, Gene70_Down] : 30
[Gene6_UP, Gene58_Down, Gene91_UP, Gene65_Down, Gene94_UP] : 31
[Gene6_UP, Gene47_UP, Gene91_UP, Gene32_Down, Gene94_UP] : 30
[Gene6_UP, Gene10_Down, Gene47_UP, Gene38_Down, Gene91_UP] : 31
[Gene72_UP, Gene59_UP, Gene97_Down, Gene82_Down, ALL] : 32
[Gene80_Down, Gene24_Down, Breast Cancer, Gene81_UP, Gene88_Down] : 30
[Gene38_Down, Gene58_Down, Gene91_UP, Gene32_Down, Gene21_UP] : 30
[Gene72_UP, Gene59_UP, Gene96_Down, Gene82_Down, ALL] : 32
[Gene47_UP, Gene38_Down, Gene94_UP, Gene1_UP, Gene70_Down] : 30
[Gene67_UP, Gene38_Down, Gene58_Down, Gene1_UP, Gene70_Down] : 31
[Gene87_UP, Gene69_Down, Gene28_Down, Gene41_Down, Gene2_Down] : 31
[Gene72_UP, Gene59_UP, Gene96_Down, Gene44_Down, Gene82_Down] : 35
[Gene10_Down, Gene47_UP, Gene38_Down, Gene1_UP, Gene65_Down] : 31
[Gene10_Down, Gene38_Down, Gene58_Down, Gene32_Down, Gene21_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene58_Down, Gene1_UP] : 30
[Gene52_Down, Gene47_UP, Gene41_Down, Gene38_Down, Gene2_Down] : 30
[Gene72_UP, Gene96_Down, Gene97_Down, ALL, Gene13_Down] : 30
[Gene10_Down, Gene38_Down, Gene91_UP, Gene32_Down, Gene94_UP] : 32
[Gene67_UP, Gene91_UP, Gene32_Down, Gene1_UP, Gene70_Down] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene91_UP, Gene21_UP] : 31
[Gene38_Down, Gene58_Down, Gene91_UP, Gene1_UP, Gene94_UP] : 30
[Gene6_UP, Gene47_UP, Gene58_Down, Gene94_UP, Gene21_UP] : 30
[Gene6_UP, Gene47_UP, Gene58_Down, Gene21_UP, Gene70_Down] : 30
[Gene10_Down, Gene38_Down, Gene58_Down, Gene91_UP, Gene70_Down] : 30
[Gene6_UP, Gene10_Down, Gene38_Down, Gene1_UP, Gene70_Down] : 30
[Gene6_UP, Gene47_UP, Gene10_Down, Gene58_Down, Gene91_UP] : 32
[Gene10_Down, Gene38_Down, Gene91_UP, Gene32_Down, Gene21_UP] : 30
[Gene47_UP, Gene38_Down, Gene91_UP, Gene94_UP, Gene21_UP] : 32
[Gene6_UP, Gene38_Down, Gene94_UP, Gene1_UP, Gene70_Down] : 30
[Gene47_UP, Gene10_Down, Gene91_UP, Gene32_Down, Gene21_UP] : 30
[Gene10_Down, Gene38_Down, Gene91_UP, Gene32_Down, Gene70_Down] : 31
[Gene24_Down, Breast Cancer, Gene81_UP, Gene54_UP, Gene88_Down] : 30
[Gene67_UP, Gene6_UP, Gene91_UP, Gene32_Down, Gene70_Down] : 30
[Gene38_Down, Gene32_Down, Gene94_UP, Gene1_UP, Gene70_Down] : 31
[Gene67_UP, Gene47_UP, Gene38_Down, Gene32_Down, Gene1_UP] : 30
[Gene67_UP, Gene38_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 31
[Gene10_Down, Gene38_Down, Gene65_Down, Gene21_UP, Gene94_UP] : 30
[Gene47_UP, Gene58_Down, Gene91_UP, Gene32_Down, Gene94_UP] : 30
[Gene10_Down, Gene38_Down, Gene58_Down, Gene65_Down, Gene94_UP] : 30
[Gene59_UP, Gene96_Down, Gene97_Down, ALL, Gene13_Down] : 30
[Gene10_Down, Gene38_Down, Gene58_Down, Gene91_UP, Gene65_Down] : 30
[Gene10_Down, Gene38_Down, Gene94_UP, Gene1_UP, Gene70_Down] : 32
[Gene47_UP, Gene10_Down, Gene38_Down, Gene1_UP, Gene94_UP] : 32
[Gene67_UP, Gene10_Down, Gene65_Down, Gene1_UP, Gene70_Down] : 30
[Gene6_UP, Gene10_Down, Gene38_Down, Gene91_UP, Gene70_Down] : 31
[Gene52_Down, Gene87_UP, Gene69_Down, Gene41_Down, Gene2_Down] : 32
[Gene38_Down, Gene32_Down, Gene65_Down, Gene94_UP, Gene70_Down] : 32
[Gene72_UP, Gene59_UP, Gene96_Down, Gene97_Down, Gene82_Down] : 38
[Gene6_UP, Gene91_UP, Gene32_Down, Gene1_UP, Gene70_Down] : 31
[Gene10_Down, Gene47_UP, Gene38_Down, Gene91_UP, Gene70_Down] : 33
[Gene67_UP, Gene10_Down, Gene38_Down, Gene32_Down, Gene1_UP] : 30
[Gene6_UP, Gene47_UP, Gene38_Down, Gene91_UP, Gene94_UP] : 31
[Gene72_UP, Gene96_Down, Gene82_Down, ALL, Gene13_Down] : 31
[Gene47_UP, Gene38_Down, Gene91_UP, Gene65_Down, Gene94_UP] : 30
[Gene6_UP, Gene10_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 32
[Gene87_UP, Gene28_Down, Gene41_Down, Gene38_Down, Gene2_Down] : 31
[Gene67_UP, Gene47_UP, Gene38_Down, Gene32_Down, Gene70_Down] : 30
[Gene10_Down, Gene58_Down, Gene91_UP, Gene21_UP, Gene94_UP] : 32
[Gene59_UP, Gene96_Down, Gene44_Down, ALL, Gene13_Down] : 31
[Gene67_UP, Gene10_Down, Gene38_Down, Gene32_Down, Gene94_UP] : 30
[Gene47_UP, Gene10_Down, Gene91_UP, Gene94_UP, Gene1_UP] : 30
[Gene47_UP, Gene10_Down, Gene38_Down, Gene58_Down, Gene32_Down] : 30
[Gene10_Down, Gene47_UP, Gene58_Down, Gene94_UP, Gene65_Down] : 30
[Gene10_Down, Gene38_Down, Gene32_Down, Gene94_UP, Gene65_Down] : 31
[Gene67_UP, Gene10_Down, Gene38_Down, Gene91_UP, Gene65_Down] : 30
[Gene6_UP, Gene38_Down, Gene58_Down, Gene91_UP, Gene70_Down] : 32
[Gene67_UP, Gene38_Down, Gene91_UP, Gene1_UP, Gene70_Down] : 30
[Gene67_UP, Gene10_Down, Gene38_Down, Gene94_UP, Gene65_Down] : 30
[Gene6_UP, Gene38_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 32
[Gene47_UP, Gene10_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 30
[Gene72_UP, Gene59_UP, Gene44_Down, Gene97_Down, Gene13_Down] : 35
[Gene10_Down, Gene47_UP, Gene58_Down, Gene32_Down, Gene21_UP] : 30
[Gene6_UP, Gene10_Down, Gene47_UP, Gene91_UP, Gene21_UP] : 30
[Gene6_UP, Gene47_UP, Gene38_Down, Gene65_Down, Gene70_Down] : 30
[Gene6_UP, Gene10_Down, Gene47_UP, Gene21_UP, Gene94_UP] : 30
[Gene67_UP, Gene38_Down, Gene94_UP, Gene65_Down, Gene70_Down] : 30
[Gene6_UP, Gene38_Down, Gene91_UP, Gene32_Down, Gene1_UP] : 30
[Gene67_UP, Gene47_UP, Gene38_Down, Gene65_Down, Gene70_Down] : 31
[Gene59_UP, Gene96_Down, Gene82_Down, Gene36_UP, Gene13_Down] : 30
[Gene72_UP, Gene59_UP, Gene16_Down, Gene82_Down, Gene13_Down] : 30
[Gene80_Down, Breast Cancer, Gene8_UP, Gene54_UP, Gene88_Down] : 30
[Gene6_UP, Gene47_UP, Gene38_Down, Gene91_UP, Gene65_Down] : 30
[Gene6_UP, Gene38_Down, Gene91_UP, Gene94_UP, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene58_Down, Gene70_Down] : 30
[Gene6_UP, Gene38_Down, Gene58_Down, Gene32_Down, Gene65_Down] : 30
[Gene38_Down, Gene91_UP, Gene65_Down, Gene94_UP, Gene70_Down] : 30
[Gene72_UP, Gene59_UP, Gene96_Down, Gene82_Down, Gene36_UP] : 31
[Gene6_UP, Gene58_Down, Gene91_UP, Gene21_UP, Gene70_Down] : 30
[Gene67_UP, Gene38_Down, Gene32_Down, Gene94_UP, Gene70_Down] : 31
[Gene6_UP, Gene10_Down, Gene38_Down, Gene1_UP, Gene94_UP] : 30
[Gene47_UP, Gene10_Down, Gene58_Down, Gene65_Down, Gene21_UP] : 30
[Gene72_UP, Gene59_UP, Gene44_Down, Gene82_Down, Gene13_Down] : 37
[Gene52_Down, Gene67_UP, Gene38_Down, Gene65_Down, Gene70_Down] : 30
[Gene67_UP, Gene58_Down, Gene32_Down, Gene65_Down, Gene70_Down] : 31
[Gene6_UP, Gene38_Down, Gene32_Down, Gene21_UP, Gene94_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene1_UP, Gene70_Down] : 31
[Gene6_UP, Gene58_Down, Gene32_Down, Gene1_UP, Gene70_Down] : 31
[Gene10_Down, Gene38_Down, Gene58_Down, Gene32_Down, Gene70_Down] : 31
[Gene38_Down, Gene58_Down, Gene32_Down, Gene94_UP, Gene70_Down] : 30
[Gene67_UP, Gene10_Down, Gene58_Down, Gene32_Down, Gene65_Down] : 30
[Gene67_UP, Gene10_Down, Gene32_Down, Gene65_Down, Gene70_Down] : 30
[Gene24_Down, Breast Cancer, Gene8_UP, Gene81_UP, Gene88_Down] : 30
[Gene47_UP, Gene10_Down, Gene58_Down, Gene94_UP, Gene21_UP] : 32
[Gene67_UP, Gene38_Down, Gene91_UP, Gene32_Down, Gene70_Down] : 31
[Gene10_Down, Gene58_Down, Gene94_UP, Gene1_UP, Gene21_UP] : 30
[Gene59_UP, Gene96_Down, Gene44_Down, Gene82_Down, ALL] : 31
[Gene47_UP, Gene10_Down, Gene94_UP, Gene21_UP, Gene1_UP] : 30
[Gene6_UP, Gene47_UP, Gene38_Down, Gene1_UP, Gene70_Down] : 31
[Gene47_UP, Gene38_Down, Gene32_Down, Gene94_UP, Gene70_Down] : 30
[Gene52_Down, Gene87_UP, Gene69_Down, Gene28_Down, Gene41_Down] : 31
[Gene52_Down, Gene28_Down, Gene47_UP, Gene38_Down, Gene2_Down] : 30
[Gene6_UP, Gene47_UP, Gene91_UP, Gene32_Down, Gene70_Down] : 30
[Gene6_UP, Gene58_Down, Gene91_UP, Gene32_Down, Gene94_UP] : 31
[Gene67_UP, Gene38_Down, Gene58_Down, Gene32_Down, Gene65_Down] : 30
[Gene6_UP, Gene10_Down, Gene58_Down, Gene94_UP, Gene70_Down] : 30
[Gene10_Down, Gene38_Down, Gene91_UP, Gene65_Down, Gene21_UP] : 30
[Gene6_UP, Gene91_UP, Gene32_Down, Gene21_UP, Gene70_Down] : 30
[Gene59_UP, Gene97_Down, Gene82_Down, ALL, Gene13_Down] : 30
[Gene10_Down, Gene58_Down, Gene32_Down, Gene65_Down, Gene70_Down] : 30
[Gene6_UP, Gene10_Down, Gene47_UP, Gene91_UP, Gene70_Down] : 31
[Gene72_UP, Gene44_Down, Gene82_Down, ALL, Gene13_Down] : 31
[Gene72_UP, Gene44_Down, Gene97_Down, Gene82_Down, ALL] : 31
[Gene10_Down, Gene38_Down, Gene58_Down, Gene32_Down, Gene94_UP] : 31
[Gene67_UP, Gene10_Down, Gene38_Down, Gene65_Down, Gene70_Down] : 31
[Gene47_UP, Gene91_UP, Gene21_UP, Gene94_UP, Gene65_Down] : 30
[Gene10_Down, Gene58_Down, Gene91_UP, Gene94_UP, Gene70_Down] : 30
[Gene59_UP, Gene44_Down, Gene97_Down, Gene82_Down, ALL] : 31
[Gene47_UP, Gene38_Down, Gene91_UP, Gene32_Down, Gene1_UP] : 30
[Gene80_Down, Gene24_Down, Gene8_UP, Gene81_UP, Gene54_UP] : 30
[Gene6_UP, Gene10_Down, Gene58_Down, Gene91_UP, Gene70_Down] : 31
[Gene47_UP, Gene10_Down, Gene91_UP, Gene94_UP, Gene70_Down] : 31
[Gene38_Down, Gene58_Down, Gene1_UP, Gene65_Down, Gene70_Down] : 30
[Gene67_UP, Gene38_Down, Gene32_Down, Gene1_UP, Gene94_UP] : 31
[Gene96_Down, Gene44_Down, Gene97_Down, Gene82_Down, ALL] : 30
[Gene6_UP, Gene10_Down, Gene38_Down, Gene58_Down, Gene32_Down] : 30
[Gene67_UP, Gene28_Down, Gene38_Down, Gene32_Down, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene38_Down, Gene1_UP, Gene21_UP] : 30
[Gene10_Down, Gene91_UP, Gene65_Down, Gene94_UP, Gene70_Down] : 30
[Gene58_Down, Gene32_Down, Gene1_UP, Gene65_Down, Gene70_Down] : 32
[Gene96_Down, Gene44_Down, Gene97_Down, Gene82_Down, Gene13_Down] : 32
[Gene47_UP, Gene10_Down, Gene94_UP, Gene21_UP, Gene70_Down] : 30
[Gene67_UP, Gene38_Down, Gene65_Down, Gene1_UP, Gene70_Down] : 34
[Gene80_Down, Breast Cancer, Gene8_UP, Gene81_UP, Gene54_UP] : 30
