printing l1
{Gene87_UP,Gene41_Down,Gene54_UP,Gene88_Down} : 31
{Gene52_Down,Gene96_Down,Gene59_UP,Gene82_Down} : 30
{Gene38_Down,Gene94_UP,Gene21_UP,Gene70_Down} : 32
{Gene41_Down,Gene1_UP,Gene54_UP,Gene88_Down} : 30
{Gene72_UP,Gene82_Down,Gene44_Down,ALL} : 32
{Gene72_UP,Gene38_Down,Gene59_UP,Gene1_UP} : 31
{Gene72_UP,Gene59_UP,Gene28_Down,Gene13_Down} : 32
{Gene67_UP,Gene70_Down,Gene38_Down,Gene32_Down} : 37
{Gene32_Down,Gene65_Down,Gene67_UP,Gene47_UP} : 30
{Gene6_UP,Gene59_UP,Gene72_UP,Gene68_Down} : 33
{Gene47_UP,Gene38_Down,Gene28_Down,Gene1_UP} : 34
{Gene82_Down,ALL,Gene96_Down,Gene13_Down} : 32
{Gene82_Down,Gene13_Down,Gene72_UP,Gene70_Down} : 30
{Gene10_Down,Gene1_UP,Gene67_UP,Gene47_UP} : 30
{Gene58_Down,Gene91_UP,Gene10_Down,Gene32_Down} : 32
{Gene80_Down,Breast Cancer,Gene81_UP,Gene88_Down} : 30
{Gene47_UP,Gene94_UP,Gene6_UP,Gene58_Down} : 31
{Gene6_UP,Gene58_Down,Gene10_Down,Gene94_UP} : 32
{Gene28_Down,Gene70_Down,Gene6_UP,Gene87_UP} : 31
{Gene32_Down,Gene1_UP,Gene38_Down,Gene91_UP} : 33
{Gene41_Down,Gene38_Down,Gene47_UP,Gene1_UP} : 32
{Gene58_Down,Gene70_Down,Gene10_Down,Gene65_Down} : 31
{Gene72_UP,Gene97_Down,Gene96_Down,Gene13_Down} : 36
{Gene38_Down,Gene2_Down,Gene52_Down,Gene65_Down} : 31
{Gene6_UP,Gene59_UP,Gene72_UP,Gene97_Down} : 30
{Gene52_Down,Gene91_UP,Gene10_Down,Gene47_UP} : 30
{Gene81_UP,Gene54_UP,Gene24_Down,Gene80_Down} : 30
{Gene6_UP,Gene38_Down,Gene32_Down,Gene65_Down} : 32
{Gene41_Down,Gene2_Down,Gene87_UP,Gene88_Down} : 32
{Gene96_Down,Gene36_UP,Gene59_UP,Gene82_Down} : 34
{Gene59_UP,ALL,Gene44_Down,Gene82_Down} : 32
{Gene38_Down,Gene70_Down,Gene47_UP,Gene10_Down} : 36
{Gene67_UP,Gene32_Down,Gene1_UP,Gene65_Down} : 34
{Gene21_UP,Gene13_Down,Gene72_UP,Gene59_UP} : 32
{Gene52_Down,Gene28_Down,Gene38_Down,Gene1_UP} : 31
{Gene28_Down,Gene1_UP,Gene38_Down,Gene94_UP} : 31
{Gene72_UP,Gene82_Down,Gene96_Down,Gene24_Down} : 30
{Gene24_Down,Gene81_UP,Gene80_Down,Breast Cancer} : 31
{Gene52_Down,Gene91_UP,Gene38_Down,Gene65_Down} : 30
{Gene38_Down,Gene70_Down,Gene47_UP,Gene1_UP} : 37
{Gene6_UP,Gene91_UP,Gene1_UP,Gene94_UP} : 31
{Gene47_UP,Gene1_UP,Gene91_UP,Gene70_Down} : 30
{Gene47_UP,Gene21_UP,Gene10_Down,Gene38_Down} : 33
{Gene28_Down,Gene38_Down,Gene69_Down,Gene47_UP} : 30
{Gene72_UP,Gene82_Down,Gene59_UP,Gene45_UP} : 30
{Gene72_UP,Gene96_Down,Gene59_UP,Gene24_Down} : 33
{Gene21_UP,Gene70_Down,Gene47_UP,Gene38_Down} : 31
{Gene47_UP,Gene41_Down,Gene2_Down,Gene70_Down} : 30
{Gene41_Down,Gene88_Down,Gene47_UP,Gene10_Down} : 33
{Gene96_Down,Gene82_Down,Gene72_UP,Gene68_Down} : 30
{Gene32_Down,Gene94_UP,Gene6_UP,Gene65_Down} : 30
{Gene87_UP,Gene81_UP,Gene24_Down,Gene88_Down} : 30
{Gene80_Down,Gene24_Down,Gene8_UP,Gene81_UP} : 31
{Gene59_UP,Gene96_Down,Gene44_Down,ALL} : 31
{Gene28_Down,Gene41_Down,Gene10_Down,Gene88_Down} : 34
{Gene94_UP,Gene21_UP,Gene32_Down,Gene70_Down} : 30
{Gene6_UP,Gene28_Down,Gene38_Down,Gene70_Down} : 33
{Gene32_Down,Gene70_Down,Gene67_UP,Gene65_Down} : 35
{Gene6_UP,Gene32_Down,Gene59_UP,Gene38_Down} : 31
{Gene10_Down,Gene91_UP,Gene1_UP,Gene94_UP} : 31
{Gene38_Down,Gene65_Down,Gene58_Down,Gene70_Down} : 33
{Gene72_UP,Gene58_Down,Gene28_Down,Gene59_UP} : 30
{Gene1_UP,Gene70_Down,Gene6_UP,Gene38_Down} : 36
{Gene72_UP,Gene79_Down,Gene96_Down,Gene82_Down} : 30
{Gene69_Down,Gene10_Down,Gene28_Down,Gene38_Down} : 30
{Gene67_UP,Gene91_UP,Gene65_Down,Gene70_Down} : 31
{Gene1_UP,Gene70_Down,Gene67_UP,Gene59_UP} : 31
{Gene58_Down,Gene32_Down,Gene1_UP,Gene65_Down} : 33
{Gene10_Down,Gene65_Down,Gene38_Down,Gene21_UP} : 31
{Gene94_UP,Gene70_Down,Gene10_Down,Gene1_UP} : 34
{Gene10_Down,Gene21_UP,Gene38_Down,Gene1_UP} : 32
{Gene6_UP,Gene10_Down,Gene38_Down,Gene2_Down} : 30
{Gene69_Down,Gene28_Down,Gene10_Down,Gene41_Down} : 31
{Gene41_Down,Gene38_Down,Gene2_Down,Gene70_Down} : 31
{Gene59_UP,Gene96_Down,Gene82_Down,Gene1_UP} : 30
{Gene48_UP,Gene94_UP,Gene38_Down,Gene91_UP} : 30
{Gene87_UP,Gene41_Down,Gene69_Down,Gene47_UP} : 30
{Gene6_UP,Gene38_Down,Gene10_Down,Gene1_UP} : 33
{Gene38_Down,Gene94_UP,Gene6_UP,Gene70_Down} : 34
{Gene67_UP,Gene58_Down,Gene32_Down,Gene70_Down} : 32
{Gene38_Down,Gene94_UP,Gene1_UP,Gene21_UP} : 32
{Gene41_Down,Gene88_Down,Gene69_Down,Gene47_UP} : 31
{Gene58_Down,Gene21_UP,Gene6_UP,Gene38_Down} : 30
{Gene67_UP,Gene32_Down,Gene6_UP,Gene1_UP} : 35
{Gene58_Down,Gene32_Down,Gene91_UP,Gene1_UP} : 30
{Gene10_Down,Gene94_UP,Gene6_UP,Gene91_UP} : 33
{Gene72_UP,Gene82_Down,Gene97_Down,Gene36_UP} : 30
{Gene69_Down,Gene38_Down,Gene87_UP,Gene88_Down} : 30
{Gene69_Down,Gene38_Down,Gene28_Down,Gene47_UP} : 30
{Gene6_UP,Gene52_Down,Gene38_Down,Gene2_Down} : 30
{Gene91_UP,Gene21_UP,Gene38_Down,Gene58_Down} : 34
{Gene6_UP,Gene70_Down,Gene91_UP,Gene32_Down} : 35
{Gene28_Down,Gene47_UP,Gene41_Down,Gene38_Down} : 33
{Gene47_UP,Gene32_Down,Gene10_Down,Gene58_Down} : 33
{Gene21_UP,Gene94_UP,Gene38_Down,Gene1_UP} : 32
{Gene10_Down,Gene47_UP,Gene38_Down,Gene88_Down} : 31
{Gene52_Down,Gene24_Down,Gene28_Down,Gene54_UP} : 30
{Gene10_Down,Gene91_UP,Gene52_Down,Gene67_UP} : 30
{Gene6_UP,Gene65_Down,Gene10_Down,Gene70_Down} : 31
{Gene47_UP,Gene91_UP,Gene38_Down,Gene58_Down} : 34
{Gene72_UP,Gene70_Down,Gene67_UP,Gene1_UP} : 32
{Gene16_Down,Gene82_Down,Gene72_UP,Gene59_UP} : 33
{Gene47_UP,Gene91_UP,Gene1_UP,Gene21_UP} : 30
{Gene67_UP,Gene41_Down,Gene38_Down,Gene1_UP} : 30
{Gene10_Down,Gene94_UP,Gene67_UP,Gene65_Down} : 32
{Gene47_UP,Gene38_Down,Gene52_Down,Gene58_Down} : 30
{Gene11_Down,Gene96_Down,Gene72_UP,Gene59_UP} : 31
{Gene38_Down,Gene70_Down,Gene28_Down,Gene2_Down} : 31
{ALL,Gene13_Down,Gene59_UP,Gene44_Down} : 31
{Gene47_UP,Gene58_Down,Gene91_UP,Gene65_Down} : 30
{Gene72_UP,ALL,Gene44_Down,Gene97_Down} : 31
{Gene47_UP,Gene94_UP,Gene32_Down,Gene70_Down} : 30
{Gene28_Down,Gene38_Down,Gene52_Down,Gene91_UP} : 32
{Gene38_Down,Gene58_Down,Gene1_UP,Gene21_UP} : 30
{Gene6_UP,Gene58_Down,Gene91_UP,Gene65_Down} : 33
{Gene6_UP,Gene91_UP,Gene1_UP,Gene65_Down} : 31
{Gene91_UP,Gene21_UP,Gene6_UP,Gene32_Down} : 33
{Gene91_UP,Gene32_Down,Gene6_UP,Gene28_Down} : 31
{Gene10_Down,Gene47_UP,Gene38_Down,Gene58_Down} : 33
{Gene97_Down,ALL,Gene96_Down,Gene13_Down} : 30
{Gene72_UP,Gene28_Down,Gene59_UP,Gene58_Down} : 30
{Gene72_UP,Gene28_Down,Gene97_Down,Gene82_Down} : 31
{Gene2_Down,Gene94_UP,Gene10_Down,Gene1_UP} : 30
{Gene91_UP,Gene94_UP,Gene6_UP,Gene10_Down} : 33
{Gene38_Down,Gene82_Down,Gene72_UP,Gene59_UP} : 34
{Gene87_UP,Gene68_Down,Gene6_UP,Gene28_Down} : 30
{Gene24_Down,Gene54_UP,Gene28_Down,Gene88_Down} : 31
{Gene38_Down,Gene70_Down,Gene28_Down,Gene10_Down} : 30
{Gene67_UP,Gene38_Down,Gene52_Down,Gene65_Down} : 31
{Gene67_UP,Gene1_UP,Gene47_UP,Gene10_Down} : 30
{Gene32_Down,Gene70_Down,Gene59_UP,Gene38_Down} : 32
{Gene1_UP,Gene70_Down,Gene6_UP,Gene58_Down} : 32
{Gene67_UP,Gene38_Down,Gene58_Down,Gene32_Down} : 32
{Gene94_UP,Gene65_Down,Gene67_UP,Gene70_Down} : 30
{Gene32_Down,Gene94_UP,Gene52_Down,Gene38_Down} : 33
{Gene44_Down,Gene36_UP,Gene82_Down,Gene13_Down} : 30
{Gene91_UP,Gene21_UP,Gene67_UP,Gene70_Down} : 30
{Gene87_UP,Gene47_UP,Gene28_Down,Gene41_Down} : 31
{Gene6_UP,Gene1_UP,Gene38_Down,Gene32_Down} : 34
{Gene6_UP,Gene67_UP,Gene32_Down,Gene21_UP} : 32
{Gene28_Down,Gene10_Down,Gene47_UP,Gene38_Down} : 33
{Gene65_Down,Gene70_Down,Gene38_Down,Gene1_UP} : 36
{Gene67_UP,Gene94_UP,Gene38_Down,Gene91_UP} : 31
{Gene6_UP,Gene38_Down,Gene52_Down,Gene41_Down} : 30
{Gene91_UP,Gene70_Down,Gene6_UP,Gene10_Down} : 32
{Gene47_UP,Gene10_Down,Gene67_UP,Gene91_UP} : 31
{Gene1_UP,Gene21_UP,Gene10_Down,Gene91_UP} : 31
{Gene65_Down,Gene70_Down,Gene67_UP,Gene91_UP} : 31
{Gene59_UP,Gene78_UP,Gene72_UP,Gene13_Down} : 30
{Gene28_Down,Gene47_UP,Gene10_Down,Gene21_UP} : 32
{Gene2_Down,Gene70_Down,Gene47_UP,Gene38_Down} : 31
{Gene10_Down,Gene58_Down,Gene6_UP,Gene21_UP} : 32
{Gene10_Down,Gene21_UP,Gene94_UP,Gene70_Down} : 31
{Gene10_Down,Gene2_Down,Gene38_Down,Gene94_UP} : 31
{Gene47_UP,Gene32_Down,Gene38_Down,Gene91_UP} : 35
{Gene58_Down,Gene65_Down,Gene47_UP,Gene10_Down} : 32
{Gene38_Down,Gene24_Down,Gene41_Down,Gene88_Down} : 30
{Gene79_Down,Gene59_UP,Gene72_UP,Gene97_Down} : 31
{Gene6_UP,Gene28_Down,Gene52_Down,Gene87_UP} : 30
{Gene47_UP,Gene38_Down,Gene10_Down,Gene41_Down} : 32
{Gene28_Down,Gene32_Down,Gene67_UP,Gene38_Down} : 34
{Gene6_UP,Gene72_UP,Gene59_UP,Gene58_Down} : 31
{Gene91_UP,Gene94_UP,Gene32_Down,Gene65_Down} : 31
{Gene52_Down,Gene67_UP,Gene38_Down,Gene2_Down} : 30
{Gene87_UP,Gene69_Down,Gene54_UP,Gene88_Down} : 31
{Gene91_UP,Gene21_UP,Gene32_Down,Gene94_UP} : 32
{Gene59_UP,Gene70_Down,Gene38_Down,Gene65_Down} : 30
{Gene52_Down,Gene32_Down,Gene69_Down,Gene28_Down} : 31
{Gene6_UP,Gene94_UP,Gene32_Down,Gene70_Down} : 33
{Gene38_Down,Gene32_Down,Gene1_UP,Gene94_UP} : 33
{Gene41_Down,Gene38_Down,Gene52_Down,Gene69_Down} : 33
{Gene2_Down,Gene88_Down,Gene52_Down,Gene41_Down} : 33
{Gene47_UP,Gene65_Down,Gene10_Down,Gene58_Down} : 32
{Gene10_Down,Gene70_Down,Gene67_UP,Gene1_UP} : 32
{Gene69_Down,Gene41_Down,Gene28_Down,Gene2_Down} : 35
{Gene87_UP,Gene28_Down,Gene67_UP,Gene38_Down} : 30
{Gene47_UP,Gene94_UP,Gene10_Down,Gene70_Down} : 34
{Gene38_Down,Gene1_UP,Gene41_Down,Gene70_Down} : 31
{Gene91_UP,Gene94_UP,Gene58_Down,Gene65_Down} : 32
{Gene58_Down,Gene70_Down,Gene6_UP,Gene38_Down} : 34
{Gene65_Down,Gene94_UP,Gene6_UP,Gene58_Down} : 31
{Gene47_UP,Gene10_Down,Gene28_Down,Gene58_Down} : 31
{Gene32_Down,Gene65_Down,Gene1_UP,Gene70_Down} : 35
{Gene32_Down,Gene70_Down,Gene67_UP,Gene59_UP} : 30
{Gene72_UP,Gene82_Down,Gene59_UP,ALL} : 33
{Gene47_UP,Gene48_UP,Gene38_Down,Gene91_UP} : 30
{Gene96_Down,Gene82_Down,Gene59_UP,Gene44_Down} : 36
{Gene72_UP,Gene38_Down,Gene65_Down,Gene70_Down} : 31
{Gene82_Down,Gene36_UP,Gene72_UP,Gene13_Down} : 31
{Gene21_UP,Gene70_Down,Gene38_Down,Gene94_UP} : 32
{Gene59_UP,Gene38_Down,Gene32_Down,Gene65_Down} : 30
{Gene52_Down,Gene2_Down,Gene67_UP,Gene41_Down} : 30
{Gene72_UP,Gene16_Down,Gene59_UP,Gene13_Down} : 32
{Gene38_Down,Gene58_Down,Gene59_UP,Gene32_Down} : 31
{Gene59_UP,Gene82_Down,Gene72_UP,Gene49_Down} : 31
{Gene67_UP,Gene1_UP,Gene47_UP,Gene91_UP} : 31
{Gene85_Down,Gene96_Down,Gene72_UP,Gene59_UP} : 30
{Gene1_UP,Gene70_Down,Gene32_Down,Gene65_Down} : 35
{Gene38_Down,Gene58_Down,Gene94_UP,Gene21_UP} : 30
{Gene47_UP,Gene32_Down,Gene10_Down,Gene91_UP} : 33
{Gene6_UP,Gene59_UP,Gene68_Down,Gene32_Down} : 30
{Gene68_Down,Gene13_Down,Gene72_UP,Gene59_UP} : 32
{Gene6_UP,Gene38_Down,Gene1_UP,Gene21_UP} : 30
{Gene38_Down,Gene58_Down,Gene28_Down,Gene2_Down} : 31
{Gene47_UP,Gene21_UP,Gene65_Down,Gene1_UP} : 30
{Gene47_UP,Gene10_Down,Gene65_Down,Gene70_Down} : 32
{Gene38_Down,Gene70_Down,Gene72_UP,Gene32_Down} : 31
{Gene91_UP,Gene32_Down,Gene10_Down,Gene47_UP} : 33
{Gene81_UP,Gene88_Down,Gene87_UP,Gene24_Down} : 30
{Gene38_Down,Gene32_Down,Gene10_Down,Gene41_Down} : 30
{Gene10_Down,Gene38_Down,Gene6_UP,Gene1_UP} : 33
{Gene59_UP,Gene96_Down,Gene44_Down,Gene97_Down} : 35
{Gene87_UP,Gene28_Down,Gene6_UP,Gene47_UP} : 31
{Gene41_Down,Gene70_Down,Gene28_Down,Gene47_UP} : 30
{Gene47_UP,Gene32_Down,Gene10_Down,Gene70_Down} : 31
{Gene91_UP,Gene65_Down,Gene32_Down,Gene70_Down} : 33
{Gene52_Down,Gene38_Down,Gene10_Down,Gene47_UP} : 32
{Gene59_UP,Gene32_Down,Gene6_UP,Gene72_UP} : 32
{Gene59_UP,Gene16_Down,Gene82_Down,Gene13_Down} : 31
{Breast Cancer,Gene81_UP,Gene24_Down,Gene80_Down} : 31
{Gene6_UP,Gene47_UP,Gene58_Down,Gene94_UP} : 31
{Gene38_Down,Gene21_UP,Gene6_UP,Gene1_UP} : 30
{Gene97_Down,Gene82_Down,Gene72_UP,Gene21_UP} : 30
{Gene6_UP,Gene94_UP,Gene47_UP,Gene32_Down} : 31
{Gene82_Down,Gene49_Down,Gene72_UP,Gene96_Down} : 30
{Gene72_UP,Gene82_Down,Gene59_UP,Gene16_Down} : 33
{Gene32_Down,Gene65_Down,Gene58_Down,Gene91_UP} : 31
{Gene10_Down,Gene47_UP,Gene52_Down,Gene28_Down} : 30
{Gene6_UP,Gene70_Down,Gene21_UP,Gene94_UP} : 30
{Gene94_UP,Gene21_UP,Gene47_UP,Gene91_UP} : 34
{Gene38_Down,Gene94_UP,Gene32_Down,Gene1_UP} : 33
{Gene91_UP,Gene1_UP,Gene38_Down,Gene94_UP} : 34
{Gene10_Down,Gene21_UP,Gene47_UP,Gene58_Down} : 34
{Gene6_UP,Gene91_UP,Gene28_Down,Gene32_Down} : 31
{Gene87_UP,Gene52_Down,Gene41_Down,Gene2_Down} : 36
{Gene6_UP,Gene59_UP,Gene67_UP,Gene1_UP} : 30
{Gene38_Down,Gene65_Down,Gene47_UP,Gene21_UP} : 30
{Gene52_Down,Gene69_Down,Gene6_UP,Gene38_Down} : 32
{Gene28_Down,Gene38_Down,Gene52_Down,Gene32_Down} : 36
{Gene32_Down,Gene65_Down,Gene91_UP,Gene94_UP} : 31
{Gene6_UP,Gene65_Down,Gene10_Down,Gene32_Down} : 31
{Gene28_Down,Gene59_UP,Gene6_UP,Gene72_UP} : 31
{Gene47_UP,Gene70_Down,Gene6_UP,Gene65_Down} : 30
{Gene59_UP,Gene44_Down,Gene97_Down,ALL} : 31
{Gene47_UP,Gene91_UP,Gene38_Down,Gene88_Down} : 31
{Gene47_UP,Gene70_Down,Gene91_UP,Gene32_Down} : 31
{Gene47_UP,Gene91_UP,Gene38_Down,Gene65_Down} : 33
{Gene52_Down,Gene10_Down,Gene41_Down,Gene2_Down} : 32
{Gene24_Down,Gene88_Down,Gene8_UP,Gene81_UP} : 35
{Gene59_UP,Gene38_Down,Gene58_Down,Gene32_Down} : 31
{Gene58_Down,Gene32_Down,Gene38_Down,Gene94_UP} : 33
{Gene38_Down,Gene58_Down,Gene47_UP,Gene91_UP} : 34
{Gene65_Down,Gene94_UP,Gene58_Down,Gene1_UP} : 31
{Gene6_UP,Gene10_Down,Gene91_UP,Gene65_Down} : 31
{Gene38_Down,Gene2_Down,Gene52_Down,Gene69_Down} : 32
{Gene28_Down,Gene2_Down,Gene87_UP,Gene41_Down} : 34
{Gene72_UP,Gene96_Down,Gene16_Down,Gene82_Down} : 32
{Gene52_Down,Gene38_Down,Gene6_UP,Gene41_Down} : 30
{Gene41_Down,Gene81_UP,Gene24_Down,Gene8_UP} : 30
{Gene81_UP,Gene88_Down,Gene80_Down,Breast Cancer} : 30
{Gene67_UP,Gene10_Down,Gene58_Down,Gene91_UP} : 31
{Gene10_Down,Gene58_Down,Gene91_UP,Gene1_UP} : 30
{Gene72_UP,Gene65_Down,Gene32_Down,Gene70_Down} : 31
{Gene58_Down,Gene91_UP,Gene47_UP,Gene65_Down} : 30
{Gene32_Down,Gene21_UP,Gene10_Down,Gene38_Down} : 33
{Gene91_UP,Gene70_Down,Gene38_Down,Gene58_Down} : 33
{Gene52_Down,Gene67_UP,Gene28_Down,Gene32_Down} : 30
{Gene91_UP,Gene1_UP,Gene67_UP,Gene38_Down} : 33
{Gene24_Down,Gene54_UP,Gene8_UP,Gene88_Down} : 35
{Gene52_Down,Gene87_UP,Gene28_Down,Gene65_Down} : 30
{Gene10_Down,Gene82_Down,Gene72_UP,Gene59_UP} : 32
{Gene91_UP,Gene65_Down,Gene10_Down,Gene58_Down} : 31
{Gene1_UP,Gene2_Down,Gene67_UP,Gene38_Down} : 30
{Gene28_Down,Gene88_Down,Gene87_UP,Gene6_UP} : 32
{Gene2_Down,Gene88_Down,Gene28_Down,Gene41_Down} : 33
{Breast Cancer,Gene54_UP,Gene24_Down,Gene8_UP} : 31
{Gene58_Down,Gene1_UP,Gene94_UP,Gene21_UP} : 30
{Gene52_Down,Gene41_Down,Gene47_UP,Gene2_Down} : 32
{Gene51_Down,Gene96_Down,Gene72_UP,Gene59_UP} : 30
{Gene6_UP,Gene21_UP,Gene10_Down,Gene58_Down} : 32
{Gene38_Down,Gene58_Down,Gene6_UP,Gene32_Down} : 33
{Gene32_Down,Gene1_UP,Gene6_UP,Gene65_Down} : 32
{Gene58_Down,Gene21_UP,Gene38_Down,Gene94_UP} : 30
{Gene72_UP,Gene28_Down,Gene6_UP,Gene59_UP} : 31
{Gene38_Down,Gene70_Down,Gene1_UP,Gene2_Down} : 30
{Gene6_UP,Gene72_UP,Gene59_UP,Gene91_UP} : 30
{Gene10_Down,Gene41_Down,Gene28_Down,Gene2_Down} : 33
{Gene10_Down,Gene65_Down,Gene67_UP,Gene58_Down} : 32
{Gene10_Down,Gene47_UP,Gene6_UP,Gene65_Down} : 32
{Gene28_Down,Gene41_Down,Gene10_Down,Gene47_UP} : 33
{Gene21_UP,Gene70_Down,Gene28_Down,Gene38_Down} : 30
{Gene69_Down,Gene41_Down,Gene28_Down,Gene38_Down} : 33
{Gene10_Down,Gene47_UP,Gene87_UP,Gene88_Down} : 31
{Gene38_Down,Gene91_UP,Gene67_UP,Gene58_Down} : 31
{Gene67_UP,Gene91_UP,Gene6_UP,Gene65_Down} : 30
{Gene6_UP,Gene2_Down,Gene47_UP,Gene38_Down} : 31
{Gene6_UP,Gene10_Down,Gene38_Down,Gene32_Down} : 32
{Gene47_UP,Gene21_UP,Gene91_UP,Gene32_Down} : 31
{Gene52_Down,Gene38_Down,Gene47_UP,Gene65_Down} : 32
{Gene28_Down,Gene32_Down,Gene87_UP,Gene6_UP} : 31
{Gene38_Down,Gene70_Down,Gene6_UP,Gene47_UP} : 36
{Gene67_UP,Gene1_UP,Gene2_Down,Gene70_Down} : 30
{Gene38_Down,Gene70_Down,Gene52_Down,Gene28_Down} : 32
{Gene38_Down,Gene65_Down,Gene72_UP,Gene70_Down} : 31
{Gene72_UP,Gene58_Down,Gene59_UP,Gene13_Down} : 30
{Gene91_UP,Gene21_UP,Gene10_Down,Gene38_Down} : 33
{Gene72_UP,Gene97_Down,Gene96_Down,Gene44_Down} : 35
{Gene59_UP,Gene38_Down,Gene6_UP,Gene70_Down} : 31
{Gene6_UP,Gene94_UP,Gene47_UP,Gene21_UP} : 31
{Gene21_UP,Gene94_UP,Gene10_Down,Gene32_Down} : 32
{Gene80_Down,Gene54_UP,Breast Cancer,Gene88_Down} : 30
{Gene87_UP,Gene54_UP,Gene41_Down,Gene88_Down} : 31
{Gene32_Down,Gene70_Down,Gene6_UP,Gene72_UP} : 31
{Gene41_Down,Gene88_Down,Gene28_Down,Gene10_Down} : 34
{Gene47_UP,Gene70_Down,Gene52_Down,Gene1_UP} : 30
{Gene52_Down,Gene41_Down,Gene67_UP,Gene2_Down} : 30
{Gene47_UP,Gene65_Down,Gene10_Down,Gene21_UP} : 32
{Gene6_UP,Gene67_UP,Gene38_Down,Gene21_UP} : 30
{Gene1_UP,Gene70_Down,Gene10_Down,Gene47_UP} : 33
{Gene41_Down,Gene54_UP,Gene87_UP,Gene88_Down} : 31
{Gene10_Down,Gene1_UP,Gene38_Down,Gene21_UP} : 32
{Gene87_UP,Gene28_Down,Gene6_UP,Gene32_Down} : 31
{Gene10_Down,Gene88_Down,Gene59_UP,Gene96_Down} : 30
{Gene38_Down,Gene91_UP,Gene67_UP,Gene65_Down} : 32
{Gene87_UP,Gene32_Down,Gene6_UP,Gene68_Down} : 30
{Gene38_Down,Gene65_Down,Gene91_UP,Gene94_UP} : 33
{Gene72_UP,Gene96_Down,Gene82_Down,ALL} : 32
{Gene32_Down,Gene65_Down,Gene6_UP,Gene94_UP} : 30
{Gene82_Down,Gene34_Down,Gene72_UP,Gene59_UP} : 30
{Gene30_Down,Gene1_UP,Gene38_Down,Gene65_Down} : 30
{Gene2_Down,Gene65_Down,Gene28_Down,Gene38_Down} : 32
{Gene82_Down,Gene70_Down,Gene72_UP,Gene59_UP} : 35
{Gene44_Down,Gene82_Down,ALL,Gene13_Down} : 32
{Gene28_Down,Gene10_Down,Gene38_Down,Gene2_Down} : 32
{Gene52_Down,Gene87_UP,Gene65_Down,Gene2_Down} : 30
{Gene96_Down,Gene76_Down,Gene72_UP,Gene59_UP} : 30
{Gene38_Down,Gene58_Down,Gene10_Down,Gene1_UP} : 32
{Gene72_UP,Gene70_Down,Gene59_UP,Gene13_Down} : 32
{Gene67_UP,Gene1_UP,Gene58_Down,Gene70_Down} : 32
{Gene47_UP,Gene41_Down,Gene38_Down,Gene2_Down} : 34
{Gene52_Down,Gene38_Down,Gene67_UP,Gene65_Down} : 31
{Gene28_Down,Gene94_UP,Gene10_Down,Gene2_Down} : 30
{Gene10_Down,Gene91_UP,Gene38_Down,Gene94_UP} : 36
{Gene6_UP,Gene58_Down,Gene10_Down,Gene65_Down} : 31
{Gene72_UP,Gene36_UP,Gene59_UP,Gene13_Down} : 34
{Gene67_UP,Gene1_UP,Gene28_Down,Gene38_Down} : 33
{Gene58_Down,Gene94_UP,Gene10_Down,Gene21_UP} : 34
{Gene8_UP,Gene88_Down,Gene1_UP,Gene54_UP} : 30
{Gene91_UP,Gene94_UP,Gene32_Down,Gene1_UP} : 31
{Gene10_Down,Gene94_UP,Gene91_UP,Gene21_UP} : 34
{Gene10_Down,Gene91_UP,Gene67_UP,Gene65_Down} : 33
{Gene69_Down,Gene47_UP,Gene6_UP,Gene38_Down} : 31
{Gene47_UP,Gene70_Down,Gene6_UP,Gene21_UP} : 31
{Gene67_UP,Gene32_Down,Gene38_Down,Gene94_UP} : 33
{Gene47_UP,Gene65_Down,Gene1_UP,Gene70_Down} : 32
{Gene38_Down,Gene70_Down,Gene2_Down,Gene1_UP} : 30
{Gene82_Down,Gene70_Down,Gene6_UP,Gene59_UP} : 30
{Gene87_UP,Gene38_Down,Gene52_Down,Gene88_Down} : 33
{Gene59_UP,Gene82_Down,Gene6_UP,Gene28_Down} : 30
{Gene10_Down,Gene70_Down,Gene6_UP,Gene38_Down} : 34
{Gene10_Down,Gene21_UP,Gene67_UP,Gene91_UP} : 31
{Gene52_Down,Gene47_UP,Gene28_Down,Gene1_UP} : 31
{Gene59_UP,Gene96_Down,Gene28_Down,Gene13_Down} : 32
{Gene91_UP,Gene1_UP,Gene94_UP,Gene21_UP} : 30
{Gene1_UP,Gene21_UP,Gene58_Down,Gene65_Down} : 30
{Gene65_Down,Gene70_Down,Gene47_UP,Gene91_UP} : 30
{Gene67_UP,Gene70_Down,Gene1_UP,Gene94_UP} : 33
{Gene38_Down,Gene1_UP,Gene82_Down,Gene70_Down} : 30
{Gene91_UP,Gene32_Down,Gene10_Down,Gene1_UP} : 31
{Gene47_UP,Gene1_UP,Gene10_Down,Gene91_UP} : 33
{Gene58_Down,Gene91_UP,Gene28_Down,Gene38_Down} : 32
{Gene28_Down,Gene1_UP,Gene52_Down,Gene38_Down} : 31
{Gene47_UP,Gene10_Down,Gene28_Down,Gene88_Down} : 32
{Gene6_UP,Gene67_UP,Gene32_Down,Gene1_UP} : 35
{Gene38_Down,Gene70_Down,Gene67_UP,Gene6_UP} : 34
{Gene38_Down,Gene2_Down,Gene28_Down,Gene1_UP} : 31
{Gene38_Down,Gene94_UP,Gene32_Down,Gene21_UP} : 33
{Gene47_UP,Gene91_UP,Gene38_Down,Gene48_UP} : 30
{Gene91_UP,Gene65_Down,Gene6_UP,Gene47_UP} : 31
